overall interesting clarity materials tasks user_id lesson_name stream_name module_name course share45 var
5.0 5.0 4.0 5.0 5.0 17469893 "Урок без имени" "Поток без имени" "Модуль без имени" "![demo] Профессия Тестировщик ПО" 1.0 0.25
3.0 4.0 3.0 4.0 4.0 16471639 "Уровни тестирования" "Профессия инженер по тестированию 32.0 Профессия QA" "Основы тестирования" "Профессия QA" 0.75 0.25
4.0 4.0 4.0 4.0 4.0 16024429 "Инструменты тестирования" "Профессия инженер по тестированию 29.0 Профессия QA" "Тестирование API" "Профессия QA" 1.0 0.0
3.0 4.0 3.0 3.0 4.0 17679376 "Урок без имени" "Поток без имени" "Модуль без имени" "Excel для анализа данных" 0.5 0.3333333333333333
4.0 4.0 4.0 4.0 4.0 16024429 "Инструменты тестирования" "Профессия инженер по тестированию 29.0 Профессия QA" "Тестирование API" "Профессия QA" 1.0 0.0
2.0 2.0 5.0 2.0 2.0 16398773 "Стратегии роста и развитие критического мышления" "Профессия инженер по тестированию 31.0 Профессия QA" Soft-skills "Профессия QA" 0.25 2.25
5.0 5.0 5.0 5.0 5.0 15970399 "Урок 3. Позитивные и негативные фокусы" "Профессия Аналитик данных 24.0" Soft-track "Профессия Аналитик данных" 1.0 0.0
3.0 3.0 3.0 4.0 3.0 15366103 "Урок 7. Статистика" "Профессия Аналитик данных 21.0" Python "Профессия Аналитик данных" 0.25 0.25
5.0 5.0 5.0 5.0 5.0 16516741 "Объекты и классы" "Профессия Digital Sprint Java-разработчик 3.0" "1. Введение в профессию и синтаксис языка" "Профессия Sprint Java разработчик" 1.0 0.0
5.0 5.0 5.0 5.0 5.0 15970399 "Урок 4. Целеполагание и приориеты" "Профессия Аналитик данных 24.0" Soft-track "Профессия Аналитик данных" 1.0 0.0
3.0 3.0 4.0 4.0 4.0 17627650 "Урок без имени" "Поток без имени" "Модуль без имени" "Финансовая грамотность" 0.75 0.25
4.0 4.0 5.0 3.0  17445983 "Морально готовимся к учебе" "Профессия инженер по тестированию 34.0 Профессия QA" "Погружение в обучение" "Профессия QA" 0.5 1.0
5.0 5.0 5.0 5.0 5.0 15970399 "Урок 5. Осознанное планирование жизни" "Профессия Аналитик данных 24.0" Soft-track "Профессия Аналитик данных" 1.0 0.0
5.0 5.0 5.0 5.0 5.0 15970399 "Урок 6. Развитие навыков для обучения" "Профессия Аналитик данных 24.0" Soft-track "Профессия Аналитик данных" 1.0 0.0
5.0 5.0 5.0 5.0 5.0 15970399 "Урок 7. Стратегии роста и развитие критического мышления" "Профессия Аналитик данных 24.0" Soft-track "Профессия Аналитик данных" 1.0 0.0
5.0 5.0 5.0 5.0 5.0 17657414 "Урок без имени" "Поток без имени" "Модуль без имени" "Финансовая грамотность" 1.0 0.0
5.0 5.0 5.0 5.0 5.0 11564624 "3 урок. Генерация новых признаков и очистка данных" "Профессия Аналитик данных 12.0" SQL "Профессия Аналитик данных" 1.0 0.0
4.0 4.0 3.0 4.0 4.0 12085531 "Регрессионное, smoke и повторное тестирование" "Профессия инженер по тестированию 30.0 Профессия QA" "Основы тестирования" "Профессия QA" 0.75 0.25
4.0 4.0 5.0 4.0 4.0 17627650 "Урок без имени" "Поток без имени" "Модуль без имени" "Финансовая грамотность" 1.0 0.25
4.0 4.0 4.0 4.0 2.0 1427453 "Урок без имени" "Поток без имени" "Модуль без имени" "Power BI для анализа данных" 0.75 1.0
4.0 4.0 5.0 4.0 4.0 11265148 "Урок без имени" "Поток без имени" "Модуль без имени" "Профессия Эффективные переговоры и публичные выступления" 1.0 0.25
5.0 4.0 4.0  3.0 17653131 "Урок без имени" "Поток без имени" "Модуль без имени" "Excel для анализа данных" 0.5 0.33333333333333337
2.0 2.0  2.0 1.0 2303718 "Урок без имени" "Поток без имени" "Модуль без имени" "Профессия Маркетинг на международных рынках" 0.0 0.3333333333333333
2.0 2.0 5.0   4986951 "4. Целеполагание и приоритеты" "Профессия Python-разработчик 16.0" "0. Soft track (надпрофессиональные навыки)" "Профессия Python разработчик" 0.25 4.5
1.0 2.0 1.0  1.0 15949782 "13.2 Тестирование и написание собственного API" "Профессия Python-разработчик 12.0" "3. Основы веб-разработки" "Профессия Python разработчик" 0.0 0.3333333333333333
5.0 5.0 5.0 5.0 5.0 16567005 "Урок 8.  Переход из Excel в Google Sheets" "Профессия Аналитик данных 27.0" "Основы работы в Excel" "Профессия Аналитик данных 4.0" 1.0 0.0
4.0 4.0 3.0 3.0 4.0 7753653 "16.2 SQL Alchemy" "Профессия Python-разработчик 11.0" "4. Разработка API на Flask" "Профессия Python разработчик" 0.5 0.3333333333333333
4.0 4.0 5.0 4.0  11265148 "Урок без имени" "Поток без имени" "Модуль без имени" "Профессия Эффективные переговоры и публичные выступления" 0.75 0.33333333333333337
5.0 5.0 5.0 5.0 4.0 11935685 "Урок без имени" "Поток без имени" "Модуль без имени" "Excel для анализа данных" 1.0 0.25
5.0 5.0 5.0 5.0 5.0 17392813 "Добро пожаловать!" "Профессия Аналитик данных 30.0" "Погружение в профессию" "Профессия Аналитик данных 4.0" 1.0 0.0
3.0 3.0 3.0 3.0 4.0 15342988 "Мобильные приложения и их разновидности" "Профессия инженер по тестированию 26.0 Профессия QA" "Тестирование мобильных приложений" "Профессия QA" 0.25 0.25
4.0 4.0    14702914 "Урок 16. ООП" "Профессия Аналитик данных 16.0" Python "Профессия Аналитик данных" 0.25 
4.0 4.0 4.0 4.0 4.0 15794900 "Урок 4. Теория вероятности в SQL" "Профессия Аналитик данных 25.0" SQL "Профессия Аналитик данных" 1.0 0.0
3.0 3.0 2.0 3.0 3.0 17603943 "2.1 Введение в синтаксис" "Марафон от Skypro: Выбери свою IT-профессию" Python-разработчик "Марафон от Skypro: Выбери свою IT-профессию" 0.0 0.25
4.0 4.0 5.0   13779986 "У меня получилось: видео-истории выпускников" "Профессия Аналитик данных 30.0" "Погружение в профессию" "Профессия Аналитик данных 4.0" 0.5 0.5
